"","algorithm","file_id","effect_size","p_value","mean","median"
"24","MOLR","groovy-1_6_BETA_1",0.870967741935484,3.69299256912428e-05,0.354136331,0.354136331
"25","nsga3","hbase-0.94.0",1.82915398777393e-18,1,0.33028948078394,0.334496148737466
"26","MEG","hbase-0.94.0",0.89247311827957,0.000619881040004231,0.264380029666667,0.2943698085
"27","MOLR","hbase-0.94.0",0.806451612903226,0.000129909820578635,0.309748643,0.309748643
"28","nsga3","hbase-0.95.0",3.66880025463643e-18,1,0.253775475706051,0.251212098718924
"29","MEG","hbase-0.95.0",-0.496774193548387,0.000829788511419072,0.306576639047653,0.301040535233234
"30","MOLR","hbase-0.95.0",1,2.29482375090894e-06,0.152448975,0.152448975
"31","nsga3","hive-0.10.0",3.66880025463643e-18,1,0.250783261543078,0.257472068430588
"32","MEG","hive-0.10.0",-1,1.98031318648165e-11,0.284827861659811,0.280258126741795
"33","MOLR","hive-0.10.0",1,2.19067141966933e-06,0.20833396,0.20833396
"34","nsga3","hive-0.9.0",-8.85898097711543e-18,1,0.357847005808638,0.369386971007349
"35","MEG","hive-0.9.0",0.974193548387097,0.000594180653300362,0.2730607376,0.258681582
"36","MOLR","hive-0.9.0",1,2.26899188578855e-06,0.236901854,0.236901854
"37","nsga3","jruby-1.1",5.48046711059608e-18,1,0.39200235895817,0.401411883330412
"38","MEG","jruby-1.1",-0.12258064516129,0.680043726964099,0.4005390884,0.41696227
"39","MOLR","jruby-1.1",1,2.24340222088482e-06,0.333661787,0.333661787
"40","nsga3","jruby-1.4.0",3.66880025463643e-18,1,0.287409988234359,0.294529752710284
"41","MEG","jruby-1.4.0",-0.393548387096774,0.168955805416721,0.3293213588,0.366257783
"42","MOLR","jruby-1.4.0",1,2.22034757405716e-06,0.229521307,0.229521307
"43","nsga3","jruby-1.5.0",-8.86597582984114e-18,1,0.192893862807844,0.18293515441799
"44","MEG","jruby-1.5.0",-0.434408602150538,0.00351252551101666,0.190443470138391,0.193183610385529
"45","MOLR","jruby-1.5.0",-0.290322580645161,0.169454031162806,0.186914252,0.186914252
"46","nsga3","lucene-2.3.0",7.10677036932434e-18,1,0.265198109091863,0.264950289257175
"47","MEG","lucene-2.3.0",0.625806451612903,0.0151975536504008,0.223243773,0.248779062
"48","MOLR","lucene-2.3.0",-1,4.40369393586879e-07,0.301733663,0.301733663
"49","nsga3","lucene-2.9.0",7.26765198201574e-18,1,0.330820989188838,0.336581901068285
"50","MEG","lucene-2.9.0",0.251612903225806,0.381485593598414,0.2738642096,0.319955977
"51","MOLR","lucene-2.9.0",1,2.066579899191e-06,0.226473401,0.226473401
"52","nsga3","lucene-3.0.0",1.06706478330751e-17,1,0.144118433539503,0.143253282393311
"53","MEG","lucene-3.0.0",0.96989247311828,7.36282889691028e-11,0.05842566156286,0.0600909592158257
"54","MOLR","lucene-3.0.0",-0.290322580645161,0.170949997775171,0.16101246,0.16101246
"55","nsga3","wicket-1.3.0-beta2",-1.06706478330751e-17,1,0.23292182928671,0.233218955603135
"56","MEG","wicket-1.3.0-beta2",1,1.88024784007275e-11,0.1394163982022,0.144787934132492
"57","MOLR","wicket-1.3.0-beta2",-0.0967741935483871,0.656135861111552,0.233393373,0.233393373
"58","nsga3","wicket-1.3.0-incubating-beta-1",0,1,0.296553100330866,0.293046151918873
"59","MEG","wicket-1.3.0-incubating-beta-1",-0.0193548387096774,0.962081087445141,0.2824515206,0.297518733
"60","MOLR","wicket-1.3.0-incubating-beta-1",0.806451612903226,9.31016040412736e-05,0.289559222,0.289559222
"61","nsga3","all",-5.72657579996712e-18,1,0.281857116877548,0.306449883735563
"62","MEG","all",0.251452951254745,6.53930482142497e-10,0.247042019344135,0.272761264055106
"63","MOLR","all",0.456055363321799,6.40644031342264e-22,0.2295071092,0.229596226
