"","algorithm","file_id","effect_size","p_value","mean","median"
"1","nsga3","activemq-5.0.0_exp_0_train",0,1,0.358873522547399,0.366906474820144
"2","NB","activemq-5.0.0_exp_0_train",0.419354838709677,0.0485275544811609,0.338394793926247,0.338394793926247
"3","RF","activemq-5.0.0_exp_0_train",0.32258064516129,0.13283277603309,0.252600669620796,0.256338420164911
"4","LR","activemq-5.0.0_exp_0_train",-1,2.29718417358458e-06,0.408719346049046,0.408719346049046
"5","DT","activemq-5.0.0_exp_0_train",1,2.29718417358458e-06,0.116359447004608,0.116359447004608
"6","nsga3","activemq-5.1.0_exp_68_train",0,1,0.48906971492698,0.490153172866521
"7","NB","activemq-5.1.0_exp_68_train",1,2.30664605449215e-06,0.440087145969499,0.440087145969499
"8","RF","activemq-5.1.0_exp_68_train",0.974193548387097,2.14075574643422e-08,0.43143571107235,0.427536231884058
"9","LR","activemq-5.1.0_exp_68_train",1,2.30664605449215e-06,0.444771723122239,0.444771723122239
"10","DT","activemq-5.1.0_exp_68_train",1,2.30664605449215e-06,0.393272962483829,0.393272962483829
"11","nsga3","activemq-5.2.0_exp_37_train",0,1,0.409840989202933,0.409425625920471
"12","NB","activemq-5.2.0_exp_37_train",1,2.29482375090894e-06,0.366427840327533,0.366427840327533
"13","RF","activemq-5.2.0_exp_37_train",-0.954838709677419,7.49587253284495e-06,0.434271404676717,0.435246995994659
"14","LR","activemq-5.2.0_exp_37_train",-0.870967741935484,3.89136627918297e-05,0.428921568627451,0.428921568627451
"15","DT","activemq-5.2.0_exp_37_train",0.741935483870968,0.000461582352537516,0.399132321041215,0.399132321041215
"16","nsga3","activemq-5.3.0_exp_32_train",0,1,0.216942683000975,0.197028068244359
"17","NB","activemq-5.3.0_exp_32_train",-0.548387096774194,0.00976412629249758,0.263333333333333,0.263333333333333
"18","RF","activemq-5.3.0_exp_32_train",-0.419354838709677,0.0502029976258723,0.2235754857897,0.222017089060954
"19","LR","activemq-5.3.0_exp_32_train",-0.419354838709677,0.0485573785183761,0.20866590649943,0.20866590649943
"20","DT","activemq-5.3.0_exp_32_train",0.225806451612903,0.291409078284072,0.194073213248111,0.194073213248111
"21","nsga3","groovy-1_5_7_exp_51_train",1.82915398777393e-18,1,0.324282367478171,0.327272727272727
"22","NB","groovy-1_5_7_exp_51_train",-0.451612903225806,0.0331109367799757,0.351145038167939,0.351145038167939
"23","RF","groovy-1_5_7_exp_51_train",0.57741935483871,0.00687418834792361,0.269175120765801,0.235858585858586
"24","LR","groovy-1_5_7_exp_51_train",-1,2.29954661394059e-06,0.441558441558442,0.441558441558442
"25","DT","groovy-1_5_7_exp_51_train",-0.406451612903226,0.0572487829864331,0.350425228133342,0.348314606741573
"26","nsga3","groovy-1_6_BETA_1_exp_53_train",-3.66880025463643e-18,1,0.418449675485475,0.417910447761194
"27","NB","groovy-1_6_BETA_1_exp_53_train",1,2.30427755305367e-06,0.156576200417537,0.156576200417537
"28","RF","groovy-1_6_BETA_1_exp_53_train",-0.490322580645161,0.0218772905732467,0.436378767978115,0.439637228664883
"29","LR","groovy-1_6_BETA_1_exp_53_train",1,2.30427755305367e-06,0.190600522193211,0.190600522193211
"30","DT","groovy-1_6_BETA_1_exp_53_train",0.909677419354839,1.92007316425893e-05,0.348094956492354,0.344569288389513
"31","nsga3","hbase-0.94.0_exp_25_train",0,1,0.435593305423715,0.434108527131783
"32","NB","hbase-0.94.0_exp_25_train",1,2.30427755305367e-06,0.365079365079365,0.365079365079365
"33","RF","hbase-0.94.0_exp_25_train",0.180645161290323,0.403771546929935,0.415546100017825,0.425990699637237
"34","LR","hbase-0.94.0_exp_25_train",1,2.30427755305367e-06,0.370841487279843,0.370841487279843
"35","DT","hbase-0.94.0_exp_25_train",-0.419354838709677,0.0485573785183761,0.4512,0.4512
"36","nsga3","hbase-0.95.0_exp_3_train",1.82915398777393e-18,1,0.481931930225648,0.482142857142857
"37","NB","hbase-0.95.0_exp_3_train",1,2.30427755305367e-06,0.0242914979757085,0.0242914979757085
"38","RF","hbase-0.95.0_exp_3_train",-0.935483870967742,1.14902065119319e-05,0.532549949512843,0.53677519379845
"39","LR","hbase-0.95.0_exp_3_train",0.161290322580645,0.453719719924481,0.476404494382022,0.476404494382022
"40","DT","hbase-0.95.0_exp_3_train",-0.548387096774194,0.00976412629249758,0.500607533414338,0.500607533414338
"41","nsga3","hive-0.10.0_exp_19_train",0,1,0.307078770830089,0.30755864465682
"42","NB","hive-0.10.0_exp_19_train",1,2.30664605449215e-06,0.0089285714285714,0.0089285714285714
"43","RF","hive-0.10.0_exp_19_train",1,1.78396312202852e-09,0.24302231560261,0.243457417009267
"44","LR","hive-0.10.0_exp_19_train",1,2.30664605449215e-06,0.133982035928144,0.133982035928144
"45","DT","hive-0.10.0_exp_19_train",1,2.30664605449215e-06,0.223535733476625,0.223535733476625
"46","nsga3","hive-0.9.0_exp_47_train",0,1,0.435111416948855,0.426799007444169
"47","NB","hive-0.9.0_exp_47_train",1,2.30664605449215e-06,0.251968503937008,0.251968503937008
"48","RF","hive-0.9.0_exp_47_train",0.229032258064516,0.287960856379445,0.415384982304655,0.413306451612903
"49","LR","hive-0.9.0_exp_47_train",0.935483870967742,9.92864302498642e-06,0.386759581881533,0.386759581881533
"50","DT","hive-0.9.0_exp_47_train",-0.290322580645161,0.173582343435573,0.445969125214408,0.445969125214408
"51","nsga3","jruby-1.1_exp_30_train",0,1,0.446674672713116,0.448529411764706
"52","NB","jruby-1.1_exp_30_train",1,2.30664605449215e-06,0.0744680851063829,0.0744680851063829
"53","RF","jruby-1.1_exp_30_train",-1,1.78396312202852e-09,0.528944521715485,0.529507450801957
"54","LR","jruby-1.1_exp_30_train",-1,2.30664605449215e-06,0.521739130434783,0.521739130434783
"55","DT","jruby-1.1_exp_30_train",0.483870967741935,0.022716782112225,0.424242424242424,0.424242424242424
"56","nsga3","jruby-1.4.0_exp_41_train",0,1,0.350000511408296,0.348525469168901
"57","NB","jruby-1.4.0_exp_41_train",1,2.30664605449215e-06,0.164948453608247,0.164948453608247
"58","RF","jruby-1.4.0_exp_41_train",0.516129032258065,0.014056917600299,0.331602105658994,0.331420730285884
"59","LR","jruby-1.4.0_exp_41_train",0.741935483870968,0.000462924884319229,0.323232323232323,0.323232323232323
"60","DT","jruby-1.4.0_exp_41_train",1,2.30664605449215e-06,0.226415094339623,0.226415094339623
"61","nsga3","jruby-1.5.0_exp_61_train",0,1,0.308758689672716,0.310077519379845
"62","NB","jruby-1.5.0_exp_61_train",0.806451612903226,0.000140586657122121,0.215568862275449,0.215568862275449
"63","RF","jruby-1.5.0_exp_61_train",0.12258064516129,0.580013971428303,0.303830285462845,0.300904977375566
"64","LR","jruby-1.5.0_exp_61_train",1,2.30664605449215e-06,0.111479761114798,0.111479761114798
"65","DT","jruby-1.5.0_exp_61_train",0.593548387096774,0.00535076996176755,0.268561854687117,0.267605633802817
"66","nsga3","lucene-2.3.0_exp_57_train",0,1,0.392515211206948,0.384248210023866
"67","NB","lucene-2.3.0_exp_57_train",1,2.30427755305367e-06,0.028169014084507,0.028169014084507
"68","RF","lucene-2.3.0_exp_57_train",-0.716129032258065,0.000794230690671712,0.428244357109593,0.431478518341284
"69","LR","lucene-2.3.0_exp_57_train",1,2.30427755305367e-06,0.3327239488117,0.3327239488117
"70","DT","lucene-2.3.0_exp_57_train",-0.741935483870968,0.000462656158101351,0.442477876106195,0.442477876106195
"71","nsga3","lucene-2.9.0_exp_11_train",0,1,0.376198755642419,0.375
"72","NB","lucene-2.9.0_exp_11_train",1,2.30427755305367e-06,0.0127388535031847,0.0127388535031847
"73","RF","lucene-2.9.0_exp_11_train",-0.916129032258065,1.73936946612335e-05,0.466927935322754,0.455381972120375
"74","LR","lucene-2.9.0_exp_11_train",1,2.30427755305367e-06,0.207687120701281,0.207687120701281
"75","DT","lucene-2.9.0_exp_11_train",-0.612903225806452,0.00385389016234617,0.382660687593423,0.382660687593423
"76","nsga3","lucene-3.0.0_exp_43_train",-3.66880025463643e-18,1,0.181545380215534,0.182608695652174
