"","algorithm","file_id","effect_size","p_value","mean","median"
"1","nsga3","activemq-5.0.0",-7.21169316021003e-18,1,0.328383299880066,0.394495412844037
"2","RF","activemq-5.0.0",0.483870967741935,0.0234343449101383,0.269693206896247,0.275082231994435
"3","LR","activemq-5.0.0",1,2.19976718965051e-06,0.125850340136054,0.125850340136054
"4","NB","activemq-5.0.0",0.483870967741935,0.0224415961481735,0.344554455445545,0.344554455445545
"5","DT","activemq-5.0.0",1,2.48762045813296e-06,0.118888479759794,0.120157215047726
"6","FFT","activemq-5.0.0",1,2.19976718965051e-06,0.124649074,0.124649074
"7","nsga3","activemq-5.1.0",-1.25102940999376e-17,1,0.414708530977362,0.409566517189836
"8","RF","activemq-5.1.0",0.941935483870968,9.9450108345513e-06,0.380471910729447,0.38195122833677
"9","LR","activemq-5.1.0",1,2.29482375090894e-06,0.286624203821656,0.286624203821656
"10","NB","activemq-5.1.0",-0.741935483870968,0.000461582352537516,0.444015444015444,0.444015444015444
"11","DT","activemq-5.1.0",1,2.68559955598864e-06,0.357470570589936,0.3543716321919
"12","FFT","activemq-5.1.0",-0.741935483870968,0.000461582352537516,0.432497013,0.432497013
"13","nsga3","activemq-5.2.0",-3.66880025463643e-18,1,0.415379426004244,0.416210295728368
"14","RF","activemq-5.2.0",-0.948387096774194,2.77831725580797e-06,0.430673376604787,0.430004777830865
"15","LR","activemq-5.2.0",0.806451612903226,5.9459753438808e-05,0.40672268907563,0.40672268907563
"16","NB","activemq-5.2.0",1,6.28000704045137e-07,0.19463601532567,0.19463601532567
"17","DT","activemq-5.2.0",1,6.28000704045137e-07,0.367137355584082,0.367137355584082
"18","FFT","activemq-5.2.0",1,6.28000704045137e-07,0.398763524,0.398763524
"19","nsga3","activemq-5.3.0",0,1,0.138062286582973,0.113623827909542
"20","RF","activemq-5.3.0",-1,0.000246655821094752,0.298155227730955,0.297727455716586
"21","LR","activemq-5.3.0",-1,7.19426615040365e-05,0.25462962962963,0.25462962962963
"22","NB","activemq-5.3.0",-1,7.19426615040365e-05,0.260346124905944,0.260346124905944
"23","DT","activemq-5.3.0",-1,0.000215120515919164,0.22106129757514,0.220720720720721
"24","FFT","activemq-5.3.0",-0.111111111111111,0.688098259323512,0.113623828,0.113623828
"25","nsga3","derby-10.2.1.6",-5.32549781389904e-18,1,0.594926727587551,0.622929936305732
"26","RF","derby-10.2.1.6",0.457142857142857,0.0386436010941377,0.56653823498813,0.560819105537508
"27","LR","derby-10.2.1.6",1,3.62101436637653e-06,0.465391304347826,0.465391304347826
"28","NB","derby-10.2.1.6",1,3.62101436637653e-06,0.0319767441860465,0.0319767441860465
"29","DT","derby-10.2.1.6",0.619047619047619,0.00424974989498291,0.486577181208054,0.486577181208054
"30","FFT","derby-10.2.1.6",1,3.62101436637653e-06,0.470739,0.470739
"31","nsga3","derby-10.3.1.4",3.66880025463643e-18,1,0.405174014461323,0.409385113268608
"32","RF","derby-10.3.1.4",-0.980645161290323,4.21749777342053e-06,0.490229794411061,0.490579909934749
"33","LR","derby-10.3.1.4",1,2.29482375090894e-06,0.250081619327457,0.250081619327457
"34","NB","derby-10.3.1.4",1,2.29482375090894e-06,0.04,0.04
"35","DT","derby-10.3.1.4",-0.741935483870968,0.000461582352537516,0.445378151260504,0.445378151260504
"36","FFT","derby-10.3.1.4",1,2.29482375090894e-06,0.288350634,0.288350634
"37","nsga3","groovy-1_5_7",0,1,0.340979691280065,0.340659340659341
"38","RF","groovy-1_5_7",0.857142857142857,0.000152927907908207,0.29085677466863,0.288659793814433
"39","LR","groovy-1_5_7",1,7.08009493150933e-06,0.206185567010309,0.206185567010309
"40","NB","groovy-1_5_7",-0.428571428571429,0.0558058369604075,0.364864864864865,0.364864864864865
"41","DT","groovy-1_5_7",0.152380952380952,0.510933675768145,0.338937836043099,0.330827067669173
