"","algorithm","file_id","effect_size","p_value","mean","median"
"51","nsga3","jruby-1.1_exp_30_train",0,1,0.564502785277862,0.570722377608395
"52","NB","jruby-1.1_exp_30_train",1,2.30664605449215e-06,0.197079060139374,0.197079060139374
"53","RF","jruby-1.1_exp_30_train",-0.993548387096774,3.56792624405703e-09,0.647609317639612,0.647705114185885
"54","LR","jruby-1.1_exp_30_train",-1,2.30664605449215e-06,0.65783625471062,0.65783625471062
"55","DT","jruby-1.1_exp_30_train",-0.612903225806452,0.00385545597676465,0.591525598865392,0.591525598865392
"56","nsga3","jruby-1.4.0_exp_41_train",0,1,0.766578050735304,0.765813471847846
"57","NB","jruby-1.4.0_exp_41_train",1,2.30664605449215e-06,0.311303628440828,0.311303628440828
"58","RF","jruby-1.4.0_exp_41_train",-0.916129032258065,6.52930502662437e-07,0.799414750881914,0.798428406872353
"59","LR","jruby-1.4.0_exp_41_train",-0.290322580645161,0.173582343435573,0.771025437368425,0.771025437368425
"60","DT","jruby-1.4.0_exp_41_train",1,2.30664605449215e-06,0.686679848849159,0.686679848849159
"61","nsga3","jruby-1.5.0_exp_61_train",-1.82915398777393e-18,1,0.674240722472495,0.688785780854289
"62","NB","jruby-1.5.0_exp_61_train",1,2.30427755305367e-06,0.445528940534587,0.445528940534587
"63","RF","jruby-1.5.0_exp_61_train",-0.812903225806452,0.000138854415149531,0.750142363901274,0.761720102344829
"64","LR","jruby-1.5.0_exp_61_train",1,2.30427755305367e-06,0.347517902092378,0.347517902092378
"65","DT","jruby-1.5.0_exp_61_train",-1,2.56427046505823e-06,0.796066561386782,0.801168895166212
"66","nsga3","lucene-2.3.0_exp_57_train",-1.82915398777393e-18,1,0.615746588350922,0.60855405129843
"67","NB","lucene-2.3.0_exp_57_train",1,2.30427755305367e-06,0.120657982765021,0.120657982765021
"68","RF","lucene-2.3.0_exp_57_train",-0.206451612903226,0.338897951792029,0.618046898201721,0.629374306520299
"69","LR","lucene-2.3.0_exp_57_train",1,2.30427755305367e-06,0,0
"70","DT","lucene-2.3.0_exp_57_train",-0.741935483870968,0.000462656158101351,0.666516115270265,0.666516115270265
"71","nsga3","lucene-2.9.0_exp_11_train",-1.82915398777393e-18,1,0.740619412990259,0.741194695000249
"72","NB","lucene-2.9.0_exp_11_train",1,2.30427755305367e-06,0.0802879485718721,0.0802879485718721
"73","RF","lucene-2.9.0_exp_11_train",-0.974193548387097,4.89580107265036e-06,0.795652643721565,0.791963773558664
"74","LR","lucene-2.9.0_exp_11_train",1,2.30427755305367e-06,0.0820031936605919,0.0820031936605919
"75","DT","lucene-2.9.0_exp_11_train",-0.419354838709677,0.0485573785183761,0.745739129301344,0.745739129301344
"76","nsga3","lucene-3.0.0_exp_43_train",0,1,0.549218080676367,0.558025616934881
"77","NB","lucene-3.0.0_exp_43_train",1,2.30664605449215e-06,0.167412649205929,0.167412649205929
"78","RF","lucene-3.0.0_exp_43_train",0.464516129032258,0.0283033188436043,0.475976108030324,0.510157039135242
"79","LR","lucene-3.0.0_exp_43_train",-0.483870967741935,0.022716782112225,0.58710583185706,0.58710583185706
"80","DT","lucene-3.0.0_exp_43_train",-0.741935483870968,0.000462924884319229,0.608124212512707,0.608124212512707
"81","nsga3","wicket-1.3.0-beta2_exp_51_train",0,1,0.55235281581618,0.567979113550161
"82","NB","wicket-1.3.0-beta2_exp_51_train",0.032258064516129,0.890550826937973,0.558843663946593,0.558843663946593
"83","RF","wicket-1.3.0-beta2_exp_51_train",-1,1.78396312202852e-09,0.757066417632944,0.759029982476212
"84","LR","wicket-1.3.0-beta2_exp_51_train",0.935483870967742,9.92864302498642e-06,0.346922286517265,0.346922286517265
"85","DT","wicket-1.3.0-beta2_exp_51_train",-1,2.30664605449215e-06,0.739587310718487,0.739587310718487
"86","nsga3","wicket-1.3.0-incubating-beta-1_exp_0_train",1.82915398777393e-18,1,0.618205478002206,0.619345208624736
"87","NB","wicket-1.3.0-incubating-beta-1_exp_0_train",0.741935483870968,0.000462387541836657,0.584097678054044,0.584097678054044
"88","RF","wicket-1.3.0-incubating-beta-1_exp_0_train",-1,2.720737806882e-06,0.744689169907684,0.74746576727391
"89","LR","wicket-1.3.0-incubating-beta-1_exp_0_train",-1,2.30191107331684e-06,0.708554220790803,0.708554220790803
"90","DT","wicket-1.3.0-incubating-beta-1_exp_0_train",-1,2.30191107331684e-06,0.72493849645158,0.72493849645158
"91","nsga3","all",-6.43001836811161e-19,1,0.64281448266565,0.650072352983747
"92","NB","all",0.664354838709677,2.10053426699536e-45,0.341937126418689,0.254191344290101
"93","RF","all",-0.295370967741935,3.23283908300022e-10,0.674729096320066,0.711612818473924
"94","LR","all",0.204677419354839,1.32020479563249e-05,0.494483262397507,0.632559108338727
"95","DT","all",-0.247129032258065,1.43763661839199e-07,0.671605571797181,0.695366998432864
