"","algorithm","file_id","effect_size","p_value","mean","median"
"48","NB","groovy-1_5_7",-0.428571428571429,0.0558058369604075,0.364864864864865,0.364864864864865
"49","FFT","groovy-1_5_7",-1,7.08009493150933e-06,0.409266409,0.409266409
"50","nsga3","groovy-1_6_BETA_1",-5.48046711059608e-18,1,0.420978168936764,0.42152466367713
"51","DFDP","groovy-1_6_BETA_1",-0.550468262226847,0.000198501931019475,0.439520021084712,0.441379310344828
"52","RF","groovy-1_6_BETA_1",-0.980645161290323,3.94115092565076e-06,0.460740593470127,0.465753424657534
"53","LR","groovy-1_6_BETA_1",1,2.14343031036494e-06,0.367041198501873,0.367041198501873
"54","DT","groovy-1_6_BETA_1",1,2.49267057215832e-06,0.358044624641239,0.358333333333333
"55","NB","groovy-1_6_BETA_1",1,2.14343031036494e-06,0.156576200417537,0.156576200417537
"56","FFT","groovy-1_6_BETA_1",1,2.14343031036494e-06,0.357142857,0.357142857
"57","nsga3","hbase-0.94.0",-5.48046711059608e-18,1,0.478458251071322,0.486202365308804
"58","DFDP","hbase-0.94.0",0.914672216441207,6.03099167925239e-10,0.427073858045144,0.429012345679012
"59","RF","hbase-0.94.0",0.864516129032258,4.63400358559385e-05,0.43502729084683,0.435211378862607
"60","LR","hbase-0.94.0",1,2.04719362478033e-06,0.370629370629371,0.370629370629371
"61","DT","hbase-0.94.0",1,2.29010895324257e-06,0.388191059956796,0.390449438202247
"62","NB","hbase-0.94.0",1,2.04719362478033e-06,0.363003480855296,0.363003480855296
"63","FFT","hbase-0.94.0",0.741935483870968,0.00043273655726784,0.455598456,0.455598456
"64","nsga3","hbase-0.95.0",7.21169316021003e-18,1,0.48720422523625,0.489530685920578
"65","DFDP","hbase-0.95.0",0.344432882414152,0.0201716247996936,0.476040263923545,0.476683937823834
"66","RF","hbase-0.95.0",0.393548387096774,0.0661936948582601,0.468784224397233,0.467194051434895
"67","LR","hbase-0.95.0",-0.354838709677419,0.0955253387179859,0.502172024326673,0.502172024326673
"68","DT","hbase-0.95.0",-0.419354838709677,0.0485176139188035,0.508771929824561,0.508771929824561
"69","NB","hbase-0.95.0",1,2.29482375090894e-06,0.0202839756592292,0.0202839756592292
"70","FFT","hbase-0.95.0",-0.290322580645161,0.17348728921803,0.498960499,0.498960499
"71","nsga3","hive-0.10.0",-1.82915398777393e-18,1,0.260263633106895,0.262694651320244
"72","DFDP","hive-0.10.0",-1,1.36124473379877e-11,0.308417235769715,0.308695652173913
"73","RF","hive-0.10.0",-1,2.59286186220281e-06,0.311131890151922,0.309488909035367
"74","LR","hive-0.10.0",1,2.19067141966933e-06,0.124854594804188,0.124854594804188
"75","DT","hive-0.10.0",-0.341935483870968,0.110038431153628,0.263779099183603,0.265017667844523
"76","NB","hive-0.10.0",1,2.19067141966933e-06,0.0088888888888888,0.0088888888888888
"77","FFT","hive-0.10.0",0.483870967741935,0.0224177253313038,0.257661038,0.257661038
"78","nsga3","hive-0.9.0",-8.85898097711543e-18,1,0.415373975840904,0.423963133640553
"79","DFDP","hive-0.9.0",0.127991675338189,0.390347308574075,0.413339683375606,0.413502109704641
"80","RF","hive-0.9.0",-0.109677419354839,0.61618093960682,0.426143587454252,0.426916646763793
"81","LR","hive-0.9.0",0.935483870967742,9.78597943713773e-06,0.368932038834951,0.368932038834951
"82","DT","hive-0.9.0",0.935483870967742,1.01915041364179e-05,0.35998875267124,0.359464627151051
"83","NB","hive-0.9.0",1,2.26899188578855e-06,0.2578125,0.2578125
