"file_id","group","algorithm","mean","median"
"lucene-2.3.0_exp_57_train",2,"DT",0.452486951220204,0.453939393939394
"lucene-2.9.0_exp_11_train",3,"nsga3",0.3778594667754,0.377432915734215
"lucene-2.9.0_exp_11_train",1,"RF",0.583129321556369,0.580571906111474
"lucene-2.9.0_exp_11_train",4,"LR",0.0777777777777777,0.0777777777777777
"lucene-2.9.0_exp_11_train",5,"NB",0.0127388535031847,0.0127388535031847
"lucene-2.9.0_exp_11_train",2,"DT",0.391710865906518,0.390050282408045
"lucene-3.0.0_exp_43_train",1,"nsga3",0.186434440090113,0.179458825500544
"lucene-3.0.0_exp_43_train",3,"RF",0.0839344619354377,0.0869747899159664
"lucene-3.0.0_exp_43_train",5,"LR",0.0468749999999999,0.0468749999999999
"lucene-3.0.0_exp_43_train",4,"NB",0.054054054054054,0.054054054054054
"lucene-3.0.0_exp_43_train",2,"DT",0.103709177636016,0.103386280328155
"wicket-1.3.0-beta2_exp_51_train",2,"nsga3",0.223777484345081,0.237248434437593
"wicket-1.3.0-beta2_exp_51_train",3,"RF",0.132237195689021,0.124515503875969
"wicket-1.3.0-beta2_exp_51_train",5,"LR",0,0
"wicket-1.3.0-beta2_exp_51_train",1,"NB",0.236486486486487,0.236486486486487
"wicket-1.3.0-beta2_exp_51_train",4,"DT",0.11947166945201,0.126446933987064
"wicket-1.3.0-incubating-beta-1_exp_0_train",2,"nsga3",0.388308940863893,0.382278123233465
"wicket-1.3.0-incubating-beta-1_exp_0_train",1,"RF",0.42930210405667,0.431273446099243
"wicket-1.3.0-incubating-beta-1_exp_0_train",5,"LR",0.263473053892216,0.263473053892216
"wicket-1.3.0-incubating-beta-1_exp_0_train",4,"NB",0.349442379182156,0.349442379182156
"wicket-1.3.0-incubating-beta-1_exp_0_train",3,"DT",0.362017268776231,0.360441301491614
"All",1,"nsga3",0.368262141329548,0.382127255460589
"All",1,"RF",0.353178420976521,0.373761890752182
"All",3,"LR",0.197532300827495,0.212305307768179
"All",3,"NB",0.205672693270178,0.226027674380968
"All",2,"DT",0.317622840878715,0.349506289877611
