"","algorithm","file_id","effect_size","p_value","mean","median"
"86","DFDP","jruby-1.1",1,1.37250330025158e-11,0.519060386082368,0.523068512087576
"87","RF","jruby-1.1",1,2.65349897531612e-06,0.523215387302516,0.523899677304299
"88","LR","jruby-1.1",1,2.24340222088482e-06,0.531387427553637,0.531387427553637
"89","DT","jruby-1.1",1,2.24340222088482e-06,0.43215571623473,0.43215571623473
"90","NB","jruby-1.1",1,2.24340222088482e-06,0.197079060139374,0.197079060139374
"91","FFT","jruby-1.1",0.161290322580645,0.453200207143538,0.586715936,0.586715936
"92","nsga3","jruby-1.4.0",7.23967257111289e-18,1,0.755554431882357,0.756327597857561
"93","DFDP","jruby-1.4.0",0.86888657648283,4.26112185096759e-09,0.717555331586595,0.717049389521357
"94","RF","jruby-1.4.0",0.419354838709677,0.0498330923192931,0.741356878992184,0.740066888154634
"95","LR","jruby-1.4.0",1,2.22034757405716e-06,0.651905528407554,0.651905528407554
"96","DT","jruby-1.4.0",0.935483870967742,9.60125377124115e-06,0.727071895906333,0.727071895906333
"97","NB","jruby-1.4.0",1,2.22034757405716e-06,0.311303628440828,0.311303628440828
"98","FFT","jruby-1.4.0",-1,2.22034757405716e-06,0.816707754,0.816707754
"99","nsga3","jruby-1.5.0",-3.66880025463643e-18,1,0.686068025145783,0.678385363079721
"100","DFDP","jruby-1.5.0",0.841831425598335,1.17526603119739e-08,0.597776989381532,0.607073897387377
"101","RF","jruby-1.5.0",1,2.18840237217522e-06,0.583473480359658,0.57781843771556
"102","LR","jruby-1.5.0",1,1.83982439072252e-06,0.107176142543429,0.107176142543429
"103","DT","jruby-1.5.0",-0.806451612903226,0.000124936343304047,0.709208529713377,0.708534467485734
"104","NB","jruby-1.5.0",1,1.83982439072252e-06,0.445528940534587,0.445528940534587
"105","FFT","jruby-1.5.0",-1,1.83982439072252e-06,0.779105221,0.779105221
"106","nsga3","lucene-2.3.0",1.06776426858008e-17,1,0.661685852613555,0.661983652389223
"107","DFDP","lucene-2.3.0",-1,5.92927402802663e-12,0.709278274981807,0.71060721730882
"108","RF","lucene-2.3.0",-0.8,6.22791483756866e-05,0.69591770534859,0.70470517158606
"109","LR","lucene-2.3.0",1,4.40369393586879e-07,0.380324637090915,0.380324637090915
"110","DT","lucene-2.3.0",1,4.40369393586879e-07,0.594081570019658,0.594081570019658
"111","NB","lucene-2.3.0",1,4.40369393586879e-07,0.120657982765021,0.120657982765021
"112","FFT","lucene-2.3.0",-1,4.40369393586879e-07,0.666516115,0.666516115
"113","nsga3","lucene-2.9.0",3.66880025463643e-18,1,0.745709275817235,0.749884913754388
"114","DFDP","lucene-2.9.0",-1,1.31705051970711e-11,0.811945828023209,0.815359351923404
"115","RF","lucene-2.9.0",-0.258064516129032,0.228300230613326,0.718471414782657,0.766391234720007
"116","LR","lucene-2.9.0",1,2.066579899191e-06,0.210887540971385,0.210887540971385
"117","DT","lucene-2.9.0",1,2.066579899191e-06,0.601859281046276,0.601859281046276
"118","NB","lucene-2.9.0",1,2.066579899191e-06,0.0802879485718721,0.0802879485718721
"119","FFT","lucene-2.9.0",0.935483870967742,9.01405941887587e-06,0.708899197,0.708899197
"120","nsga3","lucene-3.0.0",-1.25102940999376e-17,1,0.623477245747235,0.63208257523888
"121","DFDP","lucene-3.0.0",1,1.29162646205422e-11,0.256150214462338,0.253537643080838
"122","RF","lucene-3.0.0",1,2.17482910421301e-06,0.0303534698664544,0
"123","LR","lucene-3.0.0",1,1.99833786697533e-06,0.192701489480365,0.192701489480365
"124","DT","lucene-3.0.0",1,1.99833786697533e-06,0.0965840615913708,0.0965840615913708
"125","NB","lucene-3.0.0",1,1.99833786697533e-06,0.167412649205929,0.167412649205929
"126","FFT","lucene-3.0.0",1,1.99833786697533e-06,0.554214994,0.554214994
"127","nsga3","wicket-1.3.0-beta2",3.66880025463643e-18,1,0.74356773415342,0.741384185989714
