"file_id","group","algorithm","mean","median"
"lucene-2.3.0_exp_57_train",2,"DT",0.674528456037819,0.676015736682773
"lucene-2.9.0_exp_11_train",2,"nsga3",0.743494110611397,0.742270569482872
"lucene-2.9.0_exp_11_train",1,"RF",0.822159691533436,0.822357900062852
"lucene-2.9.0_exp_11_train",4,"LR",0.210887540971385,0.210887540971385
"lucene-2.9.0_exp_11_train",5,"NB",0.0802879485718721,0.0802879485718721
"lucene-2.9.0_exp_11_train",3,"DT",0.702185892205193,0.697764240696995
"lucene-3.0.0_exp_43_train",1,"nsga3",0.492666559792232,0.491644953183011
"lucene-3.0.0_exp_43_train",3,"RF",0.230222624334475,0.235701835831477
"lucene-3.0.0_exp_43_train",5,"LR",0.166884385237096,0.166884385237096
"lucene-3.0.0_exp_43_train",4,"NB",0.167412649205929,0.167412649205929
"lucene-3.0.0_exp_43_train",2,"DT",0.384825653221998,0.38801034346478
"wicket-1.3.0-beta2_exp_51_train",3,"nsga3",0.475068361276871,0.481089852590789
"wicket-1.3.0-beta2_exp_51_train",4,"RF",0.282884008366113,0.275159839075747
"wicket-1.3.0-beta2_exp_51_train",5,"LR",0,0
"wicket-1.3.0-beta2_exp_51_train",1,"NB",0.558843663946593,0.558843663946593
"wicket-1.3.0-beta2_exp_51_train",2,"DT",0.537063829705776,0.538192654947625
"wicket-1.3.0-incubating-beta-1_exp_0_train",1,"nsga3",0.577909639825166,0.580083044120602
"wicket-1.3.0-incubating-beta-1_exp_0_train",1,"RF",0.584365760441156,0.587979989641035
"wicket-1.3.0-incubating-beta-1_exp_0_train",3,"LR",0.409482956745335,0.409482956745335
"wicket-1.3.0-incubating-beta-1_exp_0_train",1,"NB",0.584097678054044,0.584097678054044
"wicket-1.3.0-incubating-beta-1_exp_0_train",2,"DT",0.554872787521762,0.554775788778435
"All",1,"nsga3",0.620413138774548,0.625204896202922
"All",3,"RF",0.547583755451478,0.559598421854026
"All",4,"LR",0.350491008676861,0.385760041940402
"All",4,"NB",0.365141938443414,0.365279515133284
"All",2,"DT",0.580062831462009,0.56811024056627
