"","algorithm","file_id","effect_size","p_value","mean","median"
"45","LR","groovy-1_6_BETA_1",0.935483870967742,9.30816254104456e-06,0.319445452673065,0.319445452673065
"46","NB","groovy-1_6_BETA_1",1,2.14343031036494e-06,-0.070331408367881,-0.070331408367881
"47","DT","groovy-1_6_BETA_1",1,2.49267057215832e-06,0.299713734199834,0.300024180880438
"48","FFT","groovy-1_6_BETA_1",1,2.14343031036494e-06,0.294815962,0.294815962
"49","nsga3","hbase-0.94.0",1.82915398777393e-18,1,0.33028948078394,0.334496148737466
"50","RF","hbase-0.94.0",0.729032258064516,0.000597811538260567,0.317879282875888,0.319441009082659
"51","LR","hbase-0.94.0",1,2.04719362478033e-06,-0.0043970987395979,-0.0043970987395979
"52","NB","hbase-0.94.0",1,2.04719362478033e-06,-0.0790824043668608,-0.0790824043668608
"53","DT","hbase-0.94.0",1,2.29010895324257e-06,0.224756475648982,0.227441696958915
"54","FFT","hbase-0.94.0",0.870967741935484,3.5652008394575e-05,0.290521202,0.290521202
"55","nsga3","hbase-0.95.0",3.66880025463643e-18,1,0.253775475706051,0.251212098718924
"56","RF","hbase-0.95.0",-0.354838709677419,0.0979413254040156,0.282405916779457,0.280433892977607
"57","LR","hbase-0.95.0",-0.419354838709677,0.0485176139188035,0.290892358055088,0.290892358055088
"58","NB","hbase-0.95.0",1,2.29482375090894e-06,0.0397810344935528,0.0397810344935528
"59","DT","hbase-0.95.0",-0.806451612903226,0.00014010925783651,0.319965398043604,0.319965398043604
"60","FFT","hbase-0.95.0",-0.225806451612903,0.291323770862322,0.265645566,0.265645566
"61","nsga3","hive-0.10.0",3.66880025463643e-18,1,0.250783261543078,0.257472068430588
"62","RF","hive-0.10.0",-0.509677419354839,0.0169230388181042,0.26533602571346,0.265907856488355
"63","LR","hive-0.10.0",1,2.19067141966933e-06,-0.124708388411431,-0.124708388411431
"64","NB","hive-0.10.0",1,2.19067141966933e-06,0.0008230156829776,0.0008230156829776
"65","DT","hive-0.10.0",0.980645161290323,3.99907607134598e-06,0.219936370465071,0.222096782527115
"66","FFT","hive-0.10.0",-0.870967741935484,3.75523314133919e-05,0.263568586,0.263568586
"67","nsga3","hive-0.9.0",-8.85898097711543e-18,1,0.357847005808638,0.369386971007349
"68","RF","hive-0.9.0",0.27741935483871,0.196651445671713,0.347454882674695,0.348319020919003
"69","LR","hive-0.9.0",0.935483870967742,9.78597943713773e-06,0.28837127387044,0.28837127387044
"70","NB","hive-0.9.0",1,2.26899188578855e-06,0.22022741039013,0.22022741039013
"71","DT","hive-0.9.0",1,2.3762180855102e-06,0.267834907077705,0.267234093615818
"72","FFT","hive-0.9.0",0.354838709677419,0.0953641270658481,0.342044976,0.342044976
"73","nsga3","jruby-1.1",5.48046711059608e-18,1,0.39200235895817,0.401411883330412
"74","RF","jruby-1.1",-0.696774193548387,0.00108478009020376,0.429338611674739,0.433098067218446
"75","LR","jruby-1.1",1,2.24340222088482e-06,0.345222269100974,0.345222269100974
"76","NB","jruby-1.1",1,2.24340222088482e-06,0.175287500252816,0.175287500252816
"77","DT","jruby-1.1",1,2.64021796551734e-06,0.252105081076666,0.253452679160663
"78","FFT","jruby-1.1",1,2.24340222088482e-06,0.320991361,0.320991361
"79","nsga3","jruby-1.4.0",3.66880025463643e-18,1,0.287409988234359,0.294529752710284
"80","RF","jruby-1.4.0",-0.980645161290323,4.08529922241097e-06,0.355816417625083,0.365724366606263
"81","LR","jruby-1.4.0",0.419354838709677,0.0481997238174046,0.277525662769813,0.277525662769813
"82","NB","jruby-1.4.0",1,2.22034757405716e-06,0.206026587394454,0.206026587394454
"83","DT","jruby-1.4.0",-0.896774193548387,2.52452614686858e-05,0.327353196843194,0.32492851928136
"84","FFT","jruby-1.4.0",-1,2.22034757405716e-06,0.371843857,0.371843857
"85","nsga3","jruby-1.5.0",-8.86597582984114e-18,1,0.192893862807844,0.18293515441799
"86","RF","jruby-1.5.0",-0.948387096774194,7.12195863145597e-06,0.289484922524532,0.290115654033875
"87","LR","jruby-1.5.0",1,1.83982439072252e-06,0.0519885349760448,0.0519885349760448
"88","NB","jruby-1.5.0",1,1.83982439072252e-06,0.141109501750514,0.141109501750514
"89","DT","jruby-1.5.0",-0.948387096774194,6.88532225327351e-06,0.283981557687704,0.294955401071921
"90","FFT","jruby-1.5.0",-0.870967741935484,3.28494680484926e-05,0.248624281,0.248624281
"91","nsga3","lucene-2.3.0",7.10677036932434e-18,1,0.265198109091863,0.264950289257175
"92","RF","lucene-2.3.0",-1,5.46969736742202e-07,0.327183947976512,0.329162375553551
"93","LR","lucene-2.3.0",1,4.40369393586879e-07,0,0
"94","NB","lucene-2.3.0",1,4.40369393586879e-07,0.0369612321382957,0.0369612321382957
"95","DT","lucene-2.3.0",1,4.40369393586879e-07,0.156543796624115,0.156543796624115
"96","FFT","lucene-2.3.0",-1,4.40369393586879e-07,0.2717886,0.2717886
"97","nsga3","lucene-2.9.0",7.26765198201574e-18,1,0.330820989188838,0.336581901068285
"98","RF","lucene-2.9.0",-1,2.45001464464032e-06,0.507232451732693,0.506157192793995
"99","LR","lucene-2.9.0",1,2.066579899191e-06,0.0012394617073626,0.0012394617073626
"100","NB","lucene-2.9.0",1,2.066579899191e-06,-0.0227958747672638,-0.0227958747672638
"101","DT","lucene-2.9.0",0.929032258064516,1.17934773839428e-05,0.288275604392777,0.289437091797193
"102","FFT","lucene-2.9.0",0.935483870967742,9.01405941887587e-06,0.292366682,0.292366682
"103","nsga3","lucene-3.0.0",1.06706478330751e-17,1,0.144118433539503,0.143253282393311
"104","RF","lucene-3.0.0",0.961290322580645,5.74315390556028e-06,0.0839702984376714,0.0848077519068835
"105","LR","lucene-3.0.0",1,1.99833786697533e-06,0.0580490766345828,0.0580490766345828
"106","NB","lucene-3.0.0",1,1.99833786697533e-06,-0.0539265383249483,-0.0539265383249483
"107","DT","lucene-3.0.0",0.780645161290323,0.000231512318216365,0.105059890197721,0.108918024867889
"108","FFT","lucene-3.0.0",0.0967741935483871,0.655503326175642,0.142670235,0.142670235
"109","nsga3","wicket-1.3.0-beta2",-1.06706478330751e-17,1,0.23292182928671,0.233218955603135
"110","RF","wicket-1.3.0-beta2",1,2.48006121340697e-06,0.167114349239527,0.165853679528341
"111","LR","wicket-1.3.0-beta2",1,2.09266582539189e-06,0.043657403997305,0.043657403997305
"112","NB","wicket-1.3.0-beta2",-0.225806451612903,0.289418293508046,0.236020325882765,0.236020325882765
"113","DT","wicket-1.3.0-beta2",1,2.45999639792537e-06,0.106936692232981,0.10581390525145
"114","FFT","wicket-1.3.0-beta2",0.483870967741935,0.0221557668932663,0.223899705,0.223899705
"115","nsga3","wicket-1.3.0-incubating-beta-1",0,1,0.296553100330866,0.293046151918873
"116","RF","wicket-1.3.0-incubating-beta-1",-1,1.48552600204723e-06,0.364177714994689,0.365820655125146
"117","LR","wicket-1.3.0-incubating-beta-1",0.935483870967742,5.74193366917022e-06,0.281905481518816,0.281905481518816
"118","NB","wicket-1.3.0-incubating-beta-1",-0.290322580645161,0.162473781933056,0.293602599466309,0.293602599466309
"119","DT","wicket-1.3.0-incubating-beta-1",1,1.23733544474191e-06,0.277896070837594,0.277896070837594
"120","FFT","wicket-1.3.0-incubating-beta-1",-1,1.23733544474191e-06,0.32150391,0.32150391
"121","nsga3","all",-5.72657579996712e-18,1,0.281857116877548,0.306449883735563
"122","RF","all",-0.167301038062284,0.000415758447384651,0.316651375825186,0.326630965907345
"123","LR","all",0.566089965397924,6.92367970586478e-33,0.139590978674529,0.123154083620741
"124","NB","all",0.65,8.2429911086814e-43,0.122907797982065,0.108078881546602
"125","DT","all",0.395138408304498,7.59928199111902e-17,0.225947294116026,0.267234093615818
"126","FFT","all",0.273055513765609,1.33770657507834e-09,0.235661473695652,0.265645566
