"","algorithm","file_id","effect_size","p_value","mean","median"
"37","nsga3","groovy-1_5_7",0,1,0.654189673594678,0.642363431408009
"38","RF","groovy-1_5_7",1,7.08009493150933e-06,0,0
"39","LR","groovy-1_5_7",1,7.08009493150933e-06,0.395355381748012,0.395355381748012
"40","NB","groovy-1_5_7",1,7.08009493150933e-06,0.55852124112951,0.55852124112951
"41","DT","groovy-1_5_7",1,9.57062333847171e-06,0.491871655846058,0.497549635814273
"42","FFT","groovy-1_5_7",0.333333333333333,0.138137504295785,0.629773005,0.629773005
"43","nsga3","groovy-1_6_BETA_1",-8.85898097711543e-18,1,0.73280985510597,0.73612756614769
"44","RF","groovy-1_6_BETA_1",1,2.52570416737701e-06,0.348814530787517,0.324442842261525
"45","LR","groovy-1_6_BETA_1",1,2.14343031036494e-06,0.34091442034775,0.34091442034775
"46","NB","groovy-1_6_BETA_1",1,2.14343031036494e-06,0.0349476642880046,0.0349476642880046
"47","DT","groovy-1_6_BETA_1",1,2.14343031036494e-06,0,0
"48","FFT","groovy-1_6_BETA_1",0.935483870967742,9.30816254104456e-06,0.675735178,0.675735178
"49","nsga3","hbase-0.94.0",-8.85898097711543e-18,1,0.630947986370287,0.640731497570498
"50","RF","hbase-0.94.0",1,2.42520729628487e-06,0.496701517540917,0.496405393277442
"51","LR","hbase-0.94.0",1,2.04719362478033e-06,0.388993886352705,0.388993886352705
"52","NB","hbase-0.94.0",1,2.04719362478033e-06,0.125260368620924,0.125260368620924
"53","DT","hbase-0.94.0",1,2.04719362478033e-06,0.492012960671533,0.492012960671533
"54","FFT","hbase-0.94.0",0.161290322580645,0.451430980673655,0.619805769,0.619805769
"55","nsga3","hbase-0.95.0",3.66880025463643e-18,1,0.640175281847744,0.639825755206398
"56","RF","hbase-0.95.0",0.941935483870968,9.23147266083421e-06,0.101751011997436,0
"57","LR","hbase-0.95.0",1,2.29482375090894e-06,0.443416743674512,0.443416743674512
"58","NB","hbase-0.95.0",1,2.29482375090894e-06,0.111249204770684,0.111249204770684
"59","DT","hbase-0.95.0",1,2.67486378788587e-06,0.421925022917343,0.422134912373917
"60","FFT","hbase-0.95.0",-0.290322580645161,0.17348728921803,0.651795023,0.651795023
"61","nsga3","hive-0.10.0",-1.82915398777393e-18,1,0.711734669900502,0.716141437657072
"62","RF","hive-0.10.0",1,2.50279633222891e-06,0.188206561936214,0
"63","LR","hive-0.10.0",1,2.19067141966933e-06,0.399016498622586,0.399016498622586
"64","NB","hive-0.10.0",1,2.19067141966933e-06,0.0683788363565433,0.0683788363565433
"65","DT","hive-0.10.0",1,2.19067141966933e-06,0,0
