"","algorithm","file_id","effect_size","p_value","mean","median"
"1","nsga3","activemq-5.0.0",-7.21169316021003e-18,1,0.250100687145059,0.345313782097947
"2","nsga3_NO_COMPLEXITY","activemq-5.0.0",0.380645161290323,0.0750841292094174,0.289950303196659,0.294107605431096
"3","nsga3","activemq-5.1.0",-7.21169316021003e-18,1,0.347431547575528,0.340247017012552
"4","nsga3_NO_COMPLEXITY","activemq-5.1.0",0.535483870967742,0.0122361815296523,0.256270042442633,0.23665807999751
"5","nsga3","activemq-5.2.0",0,1,0.358406819233557,0.359404592748872
"6","nsga3_NO_COMPLEXITY","activemq-5.2.0",1,7.16311586082221e-07,0.308897187480154,0.310115133392419
"7","nsga3","activemq-5.3.0",0,1,-0.480654062008037,-1
"8","nsga3_NO_COMPLEXITY","activemq-5.3.0",-0.488888888888889,0.0718226143949002,-0.0591461522084771,0.204344340524731
"9","nsga3","derby-10.2.1.6",-5.32549781389904e-18,1,0.37332895949414,0.432869886409411
"10","nsga3_NO_COMPLEXITY","derby-10.2.1.6",0.285714285714286,0.198936246306932,0.289866058165742,0.215837841291996
"11","nsga3","derby-10.3.1.4",7.21169316021003e-18,1,0.292621217363653,0.30175338895712
"12","nsga3_NO_COMPLEXITY","derby-10.3.1.4",1,2.7125953493087e-06,0.170870441236083,0.177576123759877
"13","nsga3","groovy-1_5_7",0,1,0.27678944202565,0.272573041109845
"14","nsga3_NO_COMPLEXITY","groovy-1_5_7",0.161904761904762,0.485424902079577,0.272063946620601,0.260418706010204
"15","nsga3","groovy-1_6_BETA_1",0,1,0.371239177962974,0.372413740548488
"16","nsga3_NO_COMPLEXITY","groovy-1_6_BETA_1",0.87741935483871,3.34988538149392e-05,0.326788862356717,0.327787912110102
"17","nsga3","hbase-0.94.0",1.82915398777393e-18,1,0.33028948078394,0.334496148737466
"18","nsga3_NO_COMPLEXITY","hbase-0.94.0",0.832258064516129,8.78777073921477e-05,0.299862699181086,0.30342806948725
"19","nsga3","hbase-0.95.0",3.66880025463643e-18,1,0.253775475706051,0.251212098718924
"20","nsga3_NO_COMPLEXITY","hbase-0.95.0",0.0129032258064516,0.963660880997866,0.257668983081248,0.249138994490234
"21","nsga3","hive-0.10.0",3.66880025463643e-18,1,0.250783261543078,0.257472068430588
"22","nsga3_NO_COMPLEXITY","hive-0.10.0",0.296774193548387,0.166252821769917,0.202240118962162,0.229150986601719
"23","nsga3","hive-0.9.0",-8.85898097711543e-18,1,0.357847005808638,0.369386971007349
"24","nsga3_NO_COMPLEXITY","hive-0.9.0",0.548387096774194,0.0102417283674939,0.332010843871804,0.333241498874541
"25","nsga3","jruby-1.1",5.48046711059608e-18,1,0.39200235895817,0.401411883330412
"26","nsga3_NO_COMPLEXITY","jruby-1.1",0.174193548387097,0.420535769930067,0.380532925206354,0.357936766810678
"27","nsga3","jruby-1.4.0",3.66880025463643e-18,1,0.287409988234359,0.294529752710284
"28","nsga3_NO_COMPLEXITY","jruby-1.4.0",-1,2.41042327159283e-06,0.346466856065532,0.348562553210319
"29","nsga3","jruby-1.5.0",-8.86597582984114e-18,1,0.192893862807844,0.18293515441799
"30","nsga3_NO_COMPLEXITY","jruby-1.5.0",-0.483870967741935,0.0220726560460871,0.208958726708102,0.187509150226171
"31","nsga3","lucene-2.3.0",7.10677036932434e-18,1,0.265198109091863,0.264950289257175
"32","nsga3_NO_COMPLEXITY","lucene-2.3.0",0.309677419354839,0.120981287893392,0.233438986020463,0.264744853383128
"33","nsga3","lucene-2.9.0",7.26765198201574e-18,1,0.330820989188838,0.336581901068285
"34","nsga3_NO_COMPLEXITY","lucene-2.9.0",0.603225806451613,0.0045433422982009,0.293613188761989,0.299847537525862
"35","nsga3","lucene-3.0.0",1.06706478330751e-17,1,0.144118433539503,0.143253282393311
"36","nsga3_NO_COMPLEXITY","lucene-3.0.0",0.0967741935483871,0.657857559728604,0.140299013322811,0.136538219988571
"37","nsga3","wicket-1.3.0-beta2",-1.06706478330751e-17,1,0.23292182928671,0.233218955603135
"38","nsga3_NO_COMPLEXITY","wicket-1.3.0-beta2",1,2.34001810566923e-06,0.212149241269352,0.214300568210998
"39","nsga3","wicket-1.3.0-incubating-beta-1",0,1,0.296553100330866,0.293046151918873
"40","nsga3_NO_COMPLEXITY","wicket-1.3.0-incubating-beta-1",-0.12258064516129,0.564389021050529,0.304789242257988,0.298172291584686
"41","nsga3","all",-5.72657579996712e-18,1,0.281857116877548,0.306449883735563
"42","nsga3_NO_COMPLEXITY","all",0.213001730103806,6.98399620737578e-06,0.25337957569995,0.277522307825619
